"cooc_method","Edge Betweenness Dir","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_score","name","pval","qval","selected","shared interaction","shared name","weight"
"correl_pearson|dist_bray","2.0","28.350000000000012","","copresence","337->408","2","0.0|0.08894879","","337->408","0.0","0.0","false","","337->408","2.0"
"correl_pearson|dist_bray","5.0","34.57105263157896","","copresence","337->424","2","0.0|0.08894879","","337->424","0.0","0.0","false","","337->424","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->427","2","0.0|0.08894879","","337->427","0.0","0.0","false","","337->427","2.0"
"correl_pearson|dist_bray","5.0","34.57105263157896","","copresence","337->430","2","0.0|0.08894879","","337->430","0.0","0.0","false","","337->430","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->432","2","0.0|0.08894879","","337->432","0.0","0.0","false","","337->432","2.0"
"correl_pearson|dist_bray","5.0","34.57105263157896","","copresence","337->433","2","0.0|0.08894879","","337->433","0.0","0.0","false","","337->433","2.0"
"correl_pearson|dist_bray","4.0","33.221052631578964","","copresence","337->437","2","0.0|0.08894879","","337->437","0.0","0.0","false","","337->437","2.0"
"correl_pearson|dist_bray","2.0","28.350000000000012","","copresence","337->455","2","0.0|0.08894879","","337->455","0.0","0.0","false","","337->455","2.0"
"correl_pearson|dist_bray","8.0","93.221052631579","","copresence","337->463","2","0.0|0.08894879","","337->463","0.0","0.0","false","","337->463","2.0"
"correl_pearson|dist_bray","2.0","28.350000000000012","","copresence","337->468","2","0.0|0.08894879","","337->468","0.0","0.0","false","","337->468","2.0"
"correl_pearson|dist_bray","2.0","28.350000000000012","","copresence","337->469","2","0.0|0.08260629","","337->469","0.0","0.0","false","","337->469","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->474","2","0.0|0.08894879","","337->474","0.0","0.0","false","","337->474","2.0"
"correl_pearson|dist_bray","5.0","34.57105263157896","","copresence","337->476","2","0.0|0.08894879","","337->476","0.0","0.0","false","","337->476","2.0"
"correl_pearson|dist_bray","5.0","34.57105263157896","","copresence","337->480","2","0.0|0.08894879","","337->480","0.0","0.0","false","","337->480","2.0"
"correl_pearson|dist_bray","3.0","55.34999999999997","","copresence","337->482","2","0.0|0.08894879","","337->482","0.0","0.0","false","","337->482","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->483","2","0.0|0.08894879","","337->483","0.0","0.0","false","","337->483","2.0"
"correl_pearson|dist_bray","3.0","33.75","","copresence","337->487","2","0.0|0.08894879","","337->487","0.0","0.0","false","","337->487","2.0"
"correl_pearson|dist_bray","5.0","34.57105263157896","","copresence","337->491","2","0.0|0.08894879","","337->491","0.0","0.0","false","","337->491","2.0"
"correl_pearson|dist_bray","4.0","33.221052631578964","","copresence","337->495","2","0.0|0.08894879","","337->495","0.0","0.0","false","","337->495","2.0"
"correl_pearson|dist_bray","2.0","28.350000000000012","","copresence","337->497","2","0.0|0.08894879","","337->497","0.0","0.0","false","","337->497","2.0"
"correl_pearson|dist_bray","3.0","33.75","","copresence","337->498","2","0.0|0.08894879","","337->498","0.0","0.0","false","","337->498","2.0"
"correl_pearson|dist_bray","4.0","39.22105263157895","","copresence","337->302","2","0.08894879|0.9952467237494729","","337->302","0.0","0.0","false","","337->302","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->309","2","0.9952467237494774|0.08894879","","337->309","0.0","0.0","false","","337->309","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->310","2","0.08894879|0.9952467237494712","","337->310","0.0","0.0","false","","337->310","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->315","2","0.08894879|0.9952467237494733","","337->315","0.0","0.0","false","","337->315","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->322","2","0.995246723749476|0.08894879","","337->322","0.0","0.0","false","","337->322","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->327","2","0.08894879|0.9937735714495388","","337->327","0.0","0.0","false","","337->327","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->332","2","0.9952467237494759|0.08894879","","337->332","0.0","0.0","false","","337->332","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->334","2","0.08894879|0.9952467237494751","","337->334","0.0","0.0","false","","337->334","2.0"
"correl_pearson|dist_bray","11.0","495.3999999999997","","copresence","337->343","2","0.0|0.09876543","","337->343","0.0","0.0","false","","337->343","2.0"
"correl_pearson|dist_bray","2.0","28.350000000000012","","copresence","337->350","2","0.0|0.08894879","","337->350","0.0","0.0","false","","337->350","2.0"
"correl_pearson|dist_bray","12.0","139.71315789473687","","copresence","337->362","2","0.0|0.08894879","","337->362","0.0","0.0","false","","337->362","2.0"
"correl_pearson|dist_bray","2.0","28.350000000000012","","copresence","337->363","2","0.0|0.08894879","","337->363","0.0","0.0","false","","337->363","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->370","2","0.0|0.08894879","","337->370","0.0","0.0","false","","337->370","2.0"
"correl_pearson|dist_bray","2.0","28.350000000000012","","copresence","337->374","2","0.0|0.08894879","","337->374","0.0","0.0","false","","337->374","2.0"
"correl_pearson|dist_bray","2.0","28.350000000000012","","copresence","337->378","2","0.0|0.0911271","","337->378","0.0","0.0","false","","337->378","2.0"
"correl_pearson|dist_bray","5.0","113.40000000000005","","copresence","337->384","2","0.0|0.08894879","","337->384","0.0","0.0","false","","337->384","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->389","2","0.0|0.08894879","","337->389","0.0","0.0","false","","337->389","2.0"
"correl_pearson|dist_bray","2.0","28.350000000000012","","copresence","337->396","2","0.0|0.08894879","","337->396","0.0","0.0","false","","337->396","2.0"
"correl_pearson|dist_bray","8.0","110.12105263157899","","copresence","337->510","2","0.0|0.08894879","","337->510","0.0","0.0","false","","337->510","2.0"
"correl_pearson|dist_bray","23.0","370.9219298245613","","copresence","337->517","2","0.0|0.08894879","","337->517","0.0","0.0","false","","337->517","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->208","2","0.9942731822304562|0.08894879","","337->208","0.0","0.0","false","","337->208","2.0"
"correl_pearson|dist_bray","2.0","98.0","","copresence","337->209","2","0.99938388255836|0.04685368","","337->209","0.0","0.0","false","","337->209","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->221","2","0.08894879|0.995246723749477","","337->221","0.0","0.0","false","","337->221","2.0"
"correl_pearson|dist_bray","17.0","120.7089869281045","","copresence","362->208","2","0.9990575499791543|0.05429864","","362->208","0.0","0.0","false","","362->208","2.0"
"correl_pearson|dist_bray","40.0","472.61255835667583","","copresence","362->221","2","0.9999051474509401|0.01358696","","362->221","0.0","0.0","false","","362->221","2.0"
"correl_pearson|dist_bray","475.0","2383.6174955635133","","copresence","362->234","2","0.9999051474509378|0.01358696","","362->234","0.0","0.0","false","","362->234","2.0"
"correl_pearson|dist_bray","296.0","1674.811555144489","","copresence","362->235","2","0.01358696|0.9999051474509412","","362->235","0.0","0.0","false","","362->235","2.0"
"correl_pearson|dist_bray","320.0","1925.4021072824094","","copresence","362->245","2","0.9999051474509388|0.01358696","","362->245","0.0","0.0","false","","362->245","2.0"
"correl_pearson|dist_bray","17.0","137.11190476190473","","copresence","362->254","2","0.99990514745094|0.01358696","","362->254","0.0","0.0","false","","362->254","2.0"
"correl_pearson|dist_bray","60.0","366.60157499306104","","copresence","362->294","2","0.01666667|0.9997552175430099","","362->294","0.0","0.0","false","","362->294","2.0"
"correl_pearson|dist_bray","441.0","2070.3400506314233","","copresence","362->297","2","0.01358696|0.9999051474509427","","362->297","0.0","0.0","false","","362->297","2.0"
"correl_pearson|dist_bray","98.0","509.33311786539326","","copresence","362->299","2","0.9997383205112972|0.0228013","","362->299","0.0","0.0","false","","362->299","2.0"
"correl_pearson|dist_bray","13.0","82.51943056943054","","copresence","362->403","2","0.0|0.01358696","","362->403","0.0","0.0","false","","362->403","2.0"
"correl_pearson|dist_bray","123.0","888.0451717529113","","copresence","362->463","2","0.0|0.01358696","","362->463","0.0","0.0","false","","362->463","2.0"
"correl_pearson|dist_bray","6.0","70.16666666666667","","copresence","254->370","2","0.0|0.06313131","","254->370","0.0","0.0","false","","254->370","2.0"
"correl_pearson|dist_bray","25.0","278.20193564605324","","copresence","254->208","2","0.9991737042503055|0.05429864","","254->208","0.0","0.0","false","","254->208","2.0"
"correl_pearson|dist_bray","14.0","99.21666666666663","","copresence","254->408","2","0.0|0.01207729","","254->408","0.0","0.0","false","","254->408","2.0"
"correl_pearson|dist_bray","358.0","2986.3468328772688","","copresence","254->468","2","0.0|0.08576998","","254->468","0.0","0.0","false","","254->468","2.0"
"correl_pearson|dist_bray","21.0","173.22023809523807","","copresence","254->469","2","0.0|0.00634249","","254->469","0.0","0.0","false","","254->469","2.0"
"correl_pearson|dist_bray","22.0","371.2320028011204","","copresence","363->208","2","0.9991737042503066|0.05429864","","363->208","0.0","0.0","false","","363->208","2.0"
"correl_pearson|dist_bray","21.0","106.03084415584416","","copresence","363->403","2","0.0","","363->403","0.0","0.0","false","","363->403","2.0"
"correl_pearson|dist_bray","3.0","34.202898550724626","","copresence","408->370","2","0.06313131|0.9981249026699976","","408->370","0.0","0.0","false","","408->370","2.0"
"correl_pearson|dist_bray","49.0","436.43489843489857","","copresence","408->403","2","0.9999252874878206|0.01207729","","408->403","0.0","0.0","false","","408->403","2.0"
"correl_pearson|dist_bray","5.0","60.47619047619041","","copresence","432->483","2","0.0","","432->483","0.0","0.0","false","","432->483","2.0"
"correl_pearson|dist_bray","9.0","48.683566433566405","","copresence","342->468","2","0.0|0.08576998","","342->468","0.0","0.0","false","","342->468","2.0"
"correl_pearson|dist_bray","3.0","33.5076923076923","","copresence","342->469","2","0.0|0.00634249","","342->469","0.0","0.0","false","","342->469","2.0"
"correl_pearson|dist_bray","14.0","82.06993006993008","","copresence","342->482","2","0.0|0.08349146","","342->482","0.0","0.0","false","","342->482","2.0"
"correl_pearson|dist_bray","12.0","69.03601953601955","","copresence","342->487","2","0.0|0.01014199","","342->487","0.0","0.0","false","","342->487","2.0"
"correl_pearson|dist_bray","43.0","159.22944301036122","","copresence","342->491","2","0.0","","342->491","0.0","0.0","false","","342->491","2.0"
"correl_pearson|dist_bray","102.0","1348.5137420446604","","copresence","342->495","2","0.0","","342->495","0.0","0.0","false","","342->495","2.0"
"correl_pearson|dist_bray","6.0","49.236263736263744","","copresence","342->498","2","0.0|0.04952381","","342->498","0.0","0.0","false","","342->498","2.0"
"correl_pearson|dist_bray","4.0","37.021978021978015","","copresence","342->322","2","0.0|0.9999999999999992","","342->322","0.0","0.0","false","","342->322","2.0"
"correl_pearson|dist_bray","4.0","38.73626373626373","","copresence","342->327","2","0.04927536|0.9986568357634636","","342->327","0.0","0.0","false","","342->327","2.0"
"correl_pearson|dist_bray","10.0","82.71428571428571","","copresence","342->332","2","0.0|0.9999999999999993","","342->332","0.0","0.0","false","","342->332","2.0"
"correl_pearson|dist_bray","272.0","1074.4046280093353","","copresence","342->362","2","0.0|0.01358696","","342->362","0.0","0.0","false","","342->362","2.0"
"correl_pearson|dist_bray","2.0","30.869565217391315","","copresence","342->370","2","0.0|0.06313131","","342->370","0.0","0.0","false","","342->370","2.0"
"correl_pearson|dist_bray","3.0","34.615384615384606","","copresence","342->374","2","0.0|0.04336735","","342->374","0.0","0.0","false","","342->374","2.0"
"correl_pearson|dist_bray","12.0","71.79395604395604","","copresence","342->378","2","0.0|0.0911271","","342->378","0.0","0.0","false","","342->378","2.0"
"correl_pearson|dist_bray","34.0","400.7615207373273","","copresence","342->384","2","0.0|0.01028278","","342->384","0.0","0.0","false","","342->384","2.0"
"correl_pearson|dist_bray","1.0","30.0","","copresence","342->389","2","0.0|0.04645477","","342->389","0.0","0.0","false","","342->389","2.0"
"correl_pearson|dist_bray","17.0","129.11538461538458","","copresence","342->396","2","0.0","","342->396","0.0","0.0","false","","342->396","2.0"
"correl_pearson|dist_bray","3.0","36.42857142857144","","copresence","342->208","2","0.9991737042503063|0.05429864","","342->208","0.0","0.0","false","","342->208","2.0"
"correl_pearson|dist_bray","4.0","48.45238095238092","","copresence","342->221","2","0.0|0.9999999999999962","","342->221","0.0","0.0","false","","342->221","2.0"
"correl_pearson|dist_bray","11.0","112.771978021978","","copresence","342->281","2","0.0|0.999999999999998","","342->281","0.0","0.0","false","","342->281","2.0"
"correl_pearson|dist_bray","5.0","46.23626373626372","","copresence","342->294","2","0.01666667|0.9998563654080489","","342->294","0.0","0.0","false","","342->294","2.0"
"correl_pearson|dist_bray","3.0","33.5076923076923","","copresence","342->408","2","0.0|0.01207729","","342->408","0.0","0.0","false","","342->408","2.0"
"correl_pearson|dist_bray","38.0","140.76045690874358","","copresence","342->430","2","0.0","","342->430","0.0","0.0","false","","342->430","2.0"
"correl_pearson|dist_bray","4.0","35.809523809523796","","copresence","342->432","2","0.0","","342->432","0.0","0.0","false","","342->432","2.0"
"correl_pearson|dist_bray","187.0","1630.9306251615435","","copresence","342->433","2","0.0","","342->433","0.0","0.0","false","","342->433","2.0"
"correl_pearson|dist_bray","21.0","94.6485181485181","","copresence","430->403","2","0.0|0.9999999999999971","","430->403","0.0","0.0","false","","430->403","2.0"
"correl_pearson|dist_bray","1.0","31.0","","copresence","430->408","2","0.9999252874878221|0.01207729","","430->408","0.0","0.0","false","","430->408","2.0"
"correl_pearson|dist_bray","575.0","1827.009978932101","","copresence","430->463","2","0.0","","430->463","0.0","0.0","false","","430->463","2.0"
"correl_pearson|dist_bray","1.0","31.0","","copresence","430->468","2","0.0|0.08576998","","430->468","0.0","0.0","false","","430->468","2.0"
"correl_pearson|dist_bray","1.0","31.0","","copresence","430->469","2","0.0|0.00634249","","430->469","0.0","0.0","false","","430->469","2.0"
"correl_pearson|dist_bray","7.0","70.9948717948718","","copresence","430->474","2","0.0","","430->474","0.0","0.0","false","","430->474","2.0"
"correl_pearson|dist_bray","2.0","62.0","","copresence","430->482","2","0.0|0.08349146","","430->482","0.0","0.0","false","","430->482","2.0"
"correl_pearson|dist_bray","11.0","148.94285714285704","","copresence","430->483","2","0.0","","430->483","0.0","0.0","false","","430->483","2.0"
"correl_pearson|dist_bray","62.0","409.7941108832066","","copresence","430->302","2","0.0|0.9999999999999959","","430->302","0.0","0.0","false","","430->302","2.0"
"correl_pearson|dist_bray","3.0","32.20289855072462","","copresence","430->370","2","0.06313131|0.9982217366955303","","430->370","0.0","0.0","false","","430->370","2.0"
"correl_pearson|dist_bray","1.0","31.0","","copresence","430->374","2","0.9989722881044808|0.04336735","","430->374","0.0","0.0","false","","430->374","2.0"
"correl_pearson|dist_bray","914.0","3970.783373037818","","copresence","430->511","2","0.0|0.07581227","","430->511","0.0","0.0","false","","430->511","2.0"
"correl_pearson|dist_bray","14.0","176.06199633699623","","copresence","430->254","2","0.0|0.9999999999999963","","430->254","0.0","0.0","false","","430->254","2.0"
"correl_pearson|dist_bray","101.0","150.47996537775947","","copresence","315->468","2","0.0|0.08576998","","315->468","0.0","0.0","false","","315->468","2.0"
"correl_pearson|dist_bray","5.0","25.03452380952381","","copresence","315->469","2","0.0|0.00634249","","315->469","0.0","0.0","false","","315->469","2.0"
"correl_pearson|dist_bray","4.0","26.08333333333332","","copresence","315->474","2","0.0","","315->474","0.0","0.0","false","","315->474","2.0"
"correl_pearson|dist_bray","17.0","70.19105339105339","","copresence","315->482","2","0.0|0.08349146","","315->482","0.0","0.0","false","","315->482","2.0"
"correl_pearson|dist_bray","47.0","314.31196386355975","","copresence","315->302","2","0.0|0.9999999999999964","","315->302","0.0","0.0","false","","315->302","2.0"
"correl_pearson|dist_bray","22.0","104.18253968253966","","copresence","315->310","2","0.0|0.9999999999999974","","315->310","0.0","0.0","false","","315->310","2.0"
"correl_pearson|dist_bray","2.0","15.33333333333334","","copresence","315->370","2","0.0|0.06313131","","315->370","0.0","0.0","false","","315->370","2.0"
"correl_pearson|dist_bray","2.0","17.14285714285714","","copresence","315->374","2","0.0|0.04336735","","315->374","0.0","0.0","false","","315->374","2.0"
"correl_pearson|dist_bray","102.0","183.8046407024348","","copresence","315->378","2","0.0|0.0911271","","315->378","0.0","0.0","false","","315->378","2.0"
"correl_pearson|dist_bray","9.0","68.84166666666667","","copresence","315->254","2","0.0|0.999999999999997","","315->254","0.0","0.0","false","","315->254","2.0"
"correl_pearson|dist_bray","4.0","23.1120879120879","","copresence","315->408","2","0.0|0.01207729","","315->408","0.0","0.0","false","","315->408","2.0"
"correl_pearson|dist_bray","264.0","534.9417432694416","","copresence","315->430","2","0.0","","315->430","0.0","0.0","false","","315->430","2.0"
"correl_pearson|dist_bray","6.0","38.63589743589742","","copresence","327->408","2","0.0|0.04927536","","327->408","0.0","0.0","false","","327->408","2.0"
"correl_pearson|dist_bray","16.0","129.78144078144066","","copresence","327->427","2","0.0|0.04927536","","327->427","0.0","0.0","false","","327->427","2.0"
"correl_pearson|dist_bray","24.0","126.3591687552214","","copresence","327->432","2","0.0|0.04927536","","327->432","0.0","0.0","false","","327->432","2.0"
"correl_pearson|dist_bray","10.0","53.411904761904786","","copresence","327->469","2","0.0|0.04927536","","327->469","0.0","0.0","false","","327->469","2.0"
"correl_pearson|dist_bray","11.0","81.21630036630036","","copresence","327->474","2","0.0|0.04927536","","327->474","0.0","0.0","false","","327->474","2.0"
"correl_pearson|dist_bray","17.0","81.03448773448764","","copresence","327->483","2","0.0|0.04927536","","327->483","0.0","0.0","false","","327->483","2.0"
"correl_pearson|dist_bray","33.0","129.32717489366428","","copresence","327->498","2","0.0|0.04952381","","327->498","0.0","0.0","false","","327->498","2.0"
"correl_pearson|dist_bray","7.0","96.40476190476201","","copresence","327->322","2","0.04927536|0.9986568357634649","","327->322","0.0","0.0","false","","327->322","2.0"
"correl_pearson|dist_bray","3.0","18.202898550724633","","copresence","327->370","2","0.0|0.06313131","","327->370","0.0","0.0","false","","327->370","2.0"
"correl_pearson|dist_bray","568.0","2457.4474881001534","","copresence","327->384","2","0.0|0.04927536","","327->384","0.0","0.0","false","","327->384","2.0"
"correl_pearson|dist_bray","1.0","17.0","","copresence","327->208","2","0.05429864|0.9977512205862061","","327->208","0.0","0.0","false","","327->208","2.0"
"correl_pearson|dist_bray","2.0","2.0","","copresence","308->89","2","0.9941542104403872|0.05413062","","308->89","0.0","0.0","false","","308->89","2.0"
"correl_pearson|dist_bray","25.0","153.22606560106553","","copresence","463->208","2","0.9991737042503042|0.05429864","","463->208","0.0","0.0","false","","463->208","2.0"
"correl_pearson|dist_bray","3792.0","19225.8871954008","","copresence","463->232","2","0.0|0.9999999999999973","","463->232","0.0","0.0","false","","463->232","2.0"
"correl_pearson|dist_bray","125.0","895.6528279681413","","copresence","463->294","2","0.01666667|0.9998563654080521","","463->294","0.0","0.0","false","","463->294","2.0"
"correl_pearson|dist_bray","164.0","1664.389140339981","","copresence","463->299","2","0.9998418447003585|0.0228013","","463->299","0.0","0.0","false","","463->299","2.0"
"correl_pearson|dist_bray","142.0","1087.6629917184273","","copresence","384->254","2","0.9999460402377913|0.01028278","","384->254","0.0","0.0","false","","384->254","2.0"
"correl_pearson|dist_bray","4357.0","38208.00807253021","","copresence","384->261","2","0.9953784253121648|0.08710801","","384->261","0.0","0.0","false","","384->261","2.0"
"correl_pearson|dist_bray","37.0","519.940476190476","","copresence","384->266","2","0.09971722|0.9936292441623505","","384->266","0.0","0.0","false","","384->266","2.0"
"correl_pearson|dist_bray","1203.0","7792.25899542171","","copresence","384->272","2","0.9999460402377889|0.01028278","","384->272","0.0","0.0","false","","384->272","2.0"
"correl_pearson|dist_bray","511.0","2769.4475913901847","","copresence","232->396","2","0.0","","232->396","0.0","0.0","false","","232->396","2.0"
"correl_pearson|dist_bray","3.0","22.050000000000004","","copresence","232->208","2","0.9991737042503049|0.05429864","","232->208","0.0","0.0","false","","232->208","2.0"
"correl_pearson|dist_bray","109.0","1189.9609619592493","","copresence","232->221","2","0.0|0.9999999999999987","","232->221","0.0","0.0","false","","232->221","2.0"
"correl_pearson|dist_bray","9.0","88.38484848484852","","copresence","232->254","2","0.0","","232->254","0.0","0.0","false","","232->254","2.0"
"correl_pearson|dist_bray","1739.0","8923.842604141517","","copresence","232->261","2","0.0|0.08710801","","232->261","0.0","0.0","false","","232->261","2.0"
"correl_pearson|dist_bray","323.0","2413.3043230856265","","copresence","232->281","2","0.0","","232->281","0.0","0.0","false","","232->281","2.0"
"correl_pearson|dist_bray","10.0","42.82142857142856","","copresence","232->294","2","0.0|0.01666667","","232->294","0.0","0.0","false","","232->294","2.0"
"correl_pearson|dist_bray","1498.0","6206.419331740937","","copresence","232->313","2","0.0|0.0845481","","232->313","0.0","0.0","false","","232->313","2.0"
"correl_pearson|dist_bray","117.0","1327.119386867674","","copresence","232->315","2","0.0","","232->315","0.0","0.0","false","","232->315","2.0"
"correl_pearson|dist_bray","1248.0","5137.848772369268","","copresence","232->318","2","0.0","","232->318","0.0","0.0","false","","232->318","2.0"
"correl_pearson|dist_bray","14.0","86.8214285714286","","copresence","232->327","2","0.0|0.04927536","","232->327","0.0","0.0","false","","232->327","2.0"
"correl_pearson|dist_bray","649.0","3336.3777780180894","","copresence","232->332","2","0.0","","232->332","0.0","0.0","false","","232->332","2.0"
"correl_pearson|dist_bray","678.0","4944.58864693513","","copresence","232->342","2","0.0","","232->342","0.0","0.0","false","","232->342","2.0"
"correl_pearson|dist_bray","45.0","352.1925144300144","","copresence","232->350","2","0.0|0.025","","232->350","0.0","0.0","false","","232->350","2.0"
"correl_pearson|dist_bray","2.0","22.333333333333332","","copresence","232->370","2","0.0|0.06313131","","232->370","0.0","0.0","false","","232->370","2.0"
"correl_pearson|dist_bray","21.0","131.96136363636361","","copresence","232->374","2","0.0|0.04336735","","232->374","0.0","0.0","false","","232->374","2.0"
"correl_pearson|dist_bray","141.0","1124.459219488425","","copresence","232->378","2","0.0|0.0911271","","232->378","0.0","0.0","false","","232->378","2.0"
"correl_pearson|dist_bray","15.0","195.28812415654508","","copresence","232->384","2","0.0|0.01028278","","232->384","0.0","0.0","false","","232->384","2.0"
"correl_pearson|dist_bray","6.0","54.000000000000014","","copresence","232->389","2","0.0|0.04645477","","232->389","0.0","0.0","false","","232->389","2.0"
"correl_pearson|dist_bray","71.0","534.9433025911285","","copresence","191->495","2","0.0","","191->495","0.0","0.0","false","","191->495","2.0"
"correl_pearson|dist_bray","41.0","313.32133320746595","","copresence","191->497","2","0.0","","191->497","0.0","0.0","false","","191->497","2.0"
"correl_pearson|dist_bray","25.0","178.09216654079907","","copresence","191->498","2","0.0|0.04952381","","191->498","0.0","0.0","false","","191->498","2.0"
"correl_pearson|dist_bray","196.0","1177.0290168768433","","copresence","191->309","2","0.0","","191->309","0.0","0.0","false","","191->309","2.0"
"correl_pearson|dist_bray","30.0","356.31400966183617","","copresence","191->310","2","0.0","","191->310","0.0","0.0","false","","191->310","2.0"
"correl_pearson|dist_bray","11.0","194.5362318840581","","copresence","191->322","2","0.0","","191->322","0.0","0.0","false","","191->322","2.0"
"correl_pearson|dist_bray","28.0","282.7620383356708","","copresence","191->327","2","0.0|0.04927536","","191->327","0.0","0.0","false","","191->327","2.0"
"correl_pearson|dist_bray","66.0","680.9937939166911","","copresence","191->332","2","0.0","","191->332","0.0","0.0","false","","191->332","2.0"
"correl_pearson|dist_bray","87.0","1277.6184692413663","","copresence","191->342","2","0.0","","191->342","0.0","0.0","false","","191->342","2.0"
"correl_pearson|dist_bray","42.0","352.1619717356042","","copresence","191->350","2","0.0|0.025","","191->350","0.0","0.0","false","","191->350","2.0"
"correl_pearson|dist_bray","4.0","62.90802675585286","","copresence","191->374","2","0.0|0.04336735","","191->374","0.0","0.0","false","","191->374","2.0"
"correl_pearson|dist_bray","33.0","341.5357323835585","","copresence","191->378","2","0.0|0.0911271","","191->378","0.0","0.0","false","","191->378","2.0"
"correl_pearson|dist_bray","23.0","241.72580645161278","","copresence","191->389","2","0.0|0.04645477","","191->389","0.0","0.0","false","","191->389","2.0"
"correl_pearson|dist_bray","73.0","411.4687918161085","","copresence","191->396","2","0.0","","191->396","0.0","0.0","false","","191->396","2.0"
"correl_pearson|dist_bray","2.0","40.25","","copresence","191->208","2","0.0|0.05429864","","191->208","0.0","0.0","false","","191->208","2.0"
"correl_pearson|dist_bray","28.0","355.4836003051108","","copresence","191->281","2","0.0","","191->281","0.0","0.0","false","","191->281","2.0"
"correl_pearson|dist_bray","15.0","261.8278985507244","","copresence","191->294","2","0.0|0.01666667","","191->294","0.0","0.0","false","","191->294","2.0"
"correl_pearson|dist_bray","3.0","22.408026755852852","","copresence","191->408","2","0.0|0.01207729","","191->408","0.0","0.0","false","","191->408","2.0"
"correl_pearson|dist_bray","5.0","80.16666666666663","","copresence","191->427","2","0.0","","191->427","0.0","0.0","false","","191->427","2.0"
"correl_pearson|dist_bray","19.0","103.65478000260612","","copresence","191->430","2","0.0","","191->430","0.0","0.0","false","","191->430","2.0"
"correl_pearson|dist_bray","245.0","1249.0766126502442","","copresence","191->437","2","0.0","","191->437","0.0","0.0","false","","191->437","2.0"
"correl_pearson|dist_bray","8.0","30.102831950658032","","copresence","191->468","2","0.0|0.08576998","","191->468","0.0","0.0","false","","191->468","2.0"
"correl_pearson|dist_bray","3.0","22.408026755852852","","copresence","191->469","2","0.0|0.00634249","","191->469","0.0","0.0","false","","191->469","2.0"
"correl_pearson|dist_bray","1.0","20.0","","copresence","191->474","2","0.0","","191->474","0.0","0.0","false","","191->474","2.0"
"correl_pearson|dist_bray","50.0","115.88926773709382","","copresence","191->476","2","0.0","","191->476","0.0","0.0","false","","191->476","2.0"
"correl_pearson|dist_bray","6.0","123.40802675585286","","copresence","191->482","2","0.0|0.08349146","","191->482","0.0","0.0","false","","191->482","2.0"
"correl_pearson|dist_bray","5.0","72.29999999999995","","copresence","191->483","2","0.0","","191->483","0.0","0.0","false","","191->483","2.0"
"correl_pearson|dist_bray","30.0","299.36636008918606","","copresence","191->487","2","0.0|0.01014199","","191->487","0.0","0.0","false","","191->487","2.0"
"correl_pearson|dist_bray","38.0","142.18792873792876","","copresence","468->403","2","0.08576998|0.995609556240186","","468->403","0.0","0.0","false","","468->403","2.0"
"correl_pearson|dist_bray","1342.0","7206.657439283852","","copresence","468->463","2","0.9956095562401869|0.08576998","","468->463","0.0","0.0","false","","468->463","2.0"
"correl_pearson|dist_bray","14.0","173.42820512820498","","copresence","468->474","2","0.0|0.08576998","","468->474","0.0","0.0","false","","468->474","2.0"
"correl_pearson|dist_bray","3.0","6.202898550724639","","copresence","468->370","2","0.07819422|0.9944457720611211","","468->370","0.0","0.0","false","","468->370","2.0"
"correl_pearson|dist_bray","3.0","7.202898550724639","","copresence","469->370","2","0.9981897911191532|0.06313131","","469->370","0.0","0.0","false","","469->370","2.0"
"correl_pearson|dist_bray","48.0","317.2682317682318","","copresence","469->403","2","0.00634249|0.999979636680195","","469->403","0.0","0.0","false","","469->403","2.0"
"correl_pearson|dist_bray","1.0","6.0","","copresence","469->408","2","0.9999028173578468|0.01207729","","469->408","0.0","0.0","false","","469->408","2.0"
"correl_pearson|dist_bray","9.0","30.135714285714275","","copresence","433->476","2","0.0","","433->476","0.0","0.0","false","","433->476","2.0"
"correl_pearson|dist_bray","3.0","4.333333333333334","","copresence","433->482","2","0.0|0.08349146","","433->482","0.0","0.0","false","","433->482","2.0"
"correl_pearson|dist_bray","15.0","22.79523809523809","","copresence","433->302","2","0.0|0.9999999999999992","","433->302","0.0","0.0","false","","433->302","2.0"
"correl_pearson|dist_bray","4.0","9.000000000000002","","copresence","433->310","2","0.0|0.9999999999999998","","433->310","0.0","0.0","false","","433->310","2.0"
