"abundance","ASV","ASVNumber","AverageShortestPathLength","Betweenness Dir","BetweennessCentrality","Bridging Dir","Centroid Dir","Class","Closeness Dir","ClosenessCentrality","ClusteringCoefficient","degree","Eccentricity","EdgeCount","EigenVector Dir","Family","Genus","Indegree","IsSingleNode","Kingdom","Label","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","negdegree","NeighborhoodConnectivity","Order","oriID","Outdegree","PartnerOfMultiEdgedNodePairs","Phylum","posdegree","Radiality Dir","samplecount","selected","SelfLoops","shared name","Stress","unknowndegree"
"536.0","9686ee01bf2e8b4d51b04b1c68c98430","530","1.9393939393939394","375.4794259660925","1.2742536202910941","4.418509146461524","-99.0","Agaricomycetes","66.9","0.515625","0.18538961038961038","56","5","56","2.8066256134663393E-10","Agaricomycetes","Agaricomycetes","10","false","Fungi","530","Cluster 2","Clustered","9.868092691622103","530","0","40.875","Agaricomycetes","530","46","0","Basidiomycota","56","5.040068544932207E-4","2","true","0","530","476329","0"
"785.0","f6f5923d4dd3c8badbc2b3e5e4b02b91","749","1.7373737373737375","182.9965084426896","0.6328886115918966","1.4722155910764274","-99.0","Agaricomycetes","71.41666666666667","0.5755813953488372","0.17153711279953243","59","4","59","-3.025236149058197E-11","Polyporaceae","Trametes","8","false","Fungi","749","Cluster 2","Clustered","9.126050420168067","749","0","39.52542372881356","Polyporales","749","51","0","Basidiomycota","59","5.051568090928223E-4","4","true","0","749","99235","0"
"630.0","a25dc48470935d4c189fdca2eb04fb11","557","2.71","0.0","0.0","0.0","-100.0","Dothideomycetes","41.15","0.36900369003690037","0.5","2","5","2","-2359.732473344841","Didymellaceae","Didymellaceae","0","false","Fungi","557","","Unclustered","2.0","557","0","59.0","Pleosporales","557","2","0","Ascomycota","2","4.975495683757489E-4","5","true","0","557","0","0"
"345.0","4799bdf26c97e560fd92138232369fba","344","4.02020202020202","60.17140461627395","0.1396964701672963","1.219589119665148","-99.0","Sordariomycetes","32.36666666666666","0.24874371859296485","0.21464646464646464","45","6","45","3.54009945218305E-11","Bartaliniaceae","Bartalinia","36","false","Fungi","344","Cluster 1","Clustered","7.448079658605974","344","0","44.06666666666667","Xylariales","344","9","0","Ascomycota","45","4.953846661932995E-4","1","true","0","344","30816","0"
"679.0","d254aaec653c28a2353bba3d530d0bd0","678","2.808080808080808","3563.4622843783286","11.870327177452658","94.61784356782127","-99.0","Dothideomycetes","38.74999999999999","0.35611510791366907","0.19894894894894896","37","4","37","-1.1103383011685872E-12","Botryosphaeriaceae","Neofusicoccum","34","false","Fungi","678","Cluster 1","Clustered","7.968379446640316","678","0","42.75675675675676","Botryosphaeriales","678","3","0","Ascomycota","37","4.96956143620325E-4","1","true","0","678","3252132","0"
"317.0","3c6893ac81001f05b92aae6a072b9334","316","4.454545454545454","54.60299775911688","0.17175149878103715","4.7999737129130855","-99.0","Dothideomycetes","28.066666666666652","0.22448979591836737","0.17894736842105263","20","6","20","1.261313867923241E-10","Didymellaceae","Epicoccum","12","false","Fungi","316","Cluster 5","Clustered","5.357142857142858","316","0","39.8","Pleosporales","316","8","0","Ascomycota","20","4.943316635908256E-4","1","true","0","316","27888","0"
"728.0","ed8afbec770a494367f01532efde7540","727","1.89","4.1148508898508895","0.01758341507394159","0.14333405044290531","-100.0","Agaricomycetes","62.500000000000014","0.5291005291005292","0.21169354838709678","32","4","32","-27168.587184509437","Hymenochaetales_fam_Incertae_sedis","Resinicium","1","false","Fungi","727","Cluster 1","Clustered","7.931578947368421","727","0","42.03125","Hymenochaetales","727","31","0","Basidiomycota","32","5.028916268544127E-4","1","true","0","727","2438","0"
"611.0","b20ba80381324cdd9b09c4e21b313cad","600","3.696969696969697","330.0692239119184","1.433268522345309","2.553638398696556","-99.0","Dothideomycetes","30.133333333333304","0.27049180327868855","0.16153846153846155","65","5","65","-2.2476057029985076E-11","Didymosphaeriaceae","Didymosphaeriaceae","61","false","Fungi","600","Cluster 3","Clustered","7.0611702127659575","600","0","37.676923076923075","Pleosporales","600","4","0","Ascomycota","65","4.948371985616729E-4","2","true","0","600","409979","0"
"290.0","27f6f2cb275451f24cdc53bc431a53f2","274","1.0","46.975553635253114","0.1453983330513251","0.8285452521821272","-3.0","Dothideomycetes","3.0","1.0","0.17611336032388664","39","1","39","9.026248602914835E-11","Mycosphaerellaceae","Ramularia","36","false","Fungi","274","Cluster 3","Clustered","6.6","274","0","34.87179487179487","Capnodiales","274","3","0","Ascomycota","39","4.8828125E-4","2","true","0","274","34597","0"
"474.0","858f7224dacd988b893ff394eeea061b","473","4.414141414141414","3.382991525672206","0.007673030646541945","0.48318348808232986","-99.0","Dothideomycetes","28.41666666666665","0.22654462242562928","0.24583333333333332","16","6","16","-2.2356950492689916E-10","Pleosporaceae","Bipolaris","8","false","Fungi","473","Cluster 3","Clustered","6.222222222222221","473","0","39.8125","Pleosporales","473","8","0","Ascomycota","16","4.944172057187594E-4","1","true","0","473","3699","0"
"378.0","49c356ae02fedab65704a65ca30ea88f","347","3.515151515151515","252.10377624442623","0.6567731693963551","1.9814833572386126","-99.0","Dothideomycetes","40.85000000000001","0.28448275862068967","0.19962982548915917","62","6","62","-1.2591626937905575E-10","Pleosporales","Pleosporales","44","false","Fungi","347","Cluster 2","Clustered","9.551020408163266","347","0","41.225806451612904","Pleosporales","347","18","0","Ascomycota","62","4.974753127876032E-4","2","true","0","347","266190","0"
"622.0","bc6852222491e29991cf0f8881817212","621","1.8584070796460177","0.0","0.0","0.0","-113.0","Dothideomycetes","72.58333333333334","0.5380952380952381","0.19935897435897437","40","4","40","0.004480151713506524","Cladosporiaceae","Cladosporium","0","false","Fungi","621","Cluster 2","Clustered","9.157894736842106","621","0","40.725","Capnodiales","621","40","0","Ascomycota","40","5.054546986226356E-4","1","true","0","621","0","0"
"251.0","1f3b0f533e0f197bf86f65104af49bba","250","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.16381766381766383","27","0","27","7.20520664466437E-11","Didymosphaeriaceae","Paraphaeosphaeria","27","false","Fungi","250","","Unclustered","3.144927536231884","250","0","37.851851851851855","Pleosporales","250","0","0","Ascomycota","27","4.8756704046806434E-4","1","true","0","250","0","0"
"606.0","b4dd33c3b4eff5ea9bfeefb028344418","605","3.7777777777777777","191.47963542042575","0.5507747968480311","1.955489735972062","-99.0","Sordariomycetes","27.966666666666644","0.2647058823529412","0.1838106370543542","59","5","59","-1.0425009901540955E-10","Diaporthaceae","Diaporthe","58","false","Fungi","605","Cluster 2","Clustered","9.625396825396825","605","0","39.50847457627118","Diaporthales","605","1","0","Ascomycota","59","4.9430722841937E-4","1","true","0","605","288735","0"
"731.0","ef13430f12ea8d96e4a1b099dee4cfc0","730","2.1616161616161618","110.31475725865282","0.5074083821886964","4.419740534486869","-99.0","Dothideomycetes","56.41666666666669","0.4626168224299065","0.23106060606060605","33","4","33","9.499991220913496E-10","Cladosporiaceae","Cladosporium","6","false","Fungi","730","Cluster 3","Clustered","7.004926108374384","730","0","46.93939393939394","Capnodiales","730","27","0","Ascomycota","33","5.013578441612697E-4","1","true","0","730","60300","0"
"621.0","bc37a662e480da29bf80a2fcb96659e6","620","2.6161616161616164","14.724870405600075","0.05746019271411664","0.8423620965764124","-99.0","Ascomycota","49.650000000000034","0.3822393822393822","0.24206349206349206","28","5","28","-5.314568941361725E-10","Ascomycota","Ascomycota","6","false","Fungi","620","Cluster 3","Clustered","6.782608695652174","620","0","47.785714285714285","Ascomycota","620","22","0","Ascomycota","28","4.996627276588301E-4","1","true","0","620","12788","0"
"259.0","21df5629f1bc937e81153ddb155aa9ac","258","4.181818181818182","14.695405479291594","0.05049194027559201","0.5437288805677298","-99.0","Eurotiomycetes","28.73333333333331","0.2391304347826087","0.20359848484848486","33","6","33","3.2634933213933824E-11","Phaeomoniellaceae","Neophaeomoniella","28","false","Fungi","258","Cluster 5","Clustered","4.717741935483871","258","0","43.96969696969697","Phaeomoniellales","258","5","0","Ascomycota","33","4.944946264917257E-4","1","true","0","258","15330","0"
"324.0","3f82e69efe9c4c3d21e708864ff30d73","323","3.0202020202020203","332.3181558104078","1.2037440328185067","5.942103341411255","-99.0","Dothideomycetes","47.00000000000001","0.3311036789297659","0.18787878787878787","45","6","45","-1.4534647114531879E-10","Pleosporaceae","Alternaria","25","false","Fungi","323","Cluster 1","Clustered","7.2994652406417115","323","0","40.022222222222226","Pleosporales","323","20","0","Ascomycota","45","4.990019960079842E-4","1","true","0","323","289807","0"
"299.0","33940173282813b7bc83ede35af8d708","298","2.06","16.20012943768566","0.049547870474117565","0.5252389869645638","-100.0","Exobasidiomycetes","59.91666666666669","0.4854368932038835","0.18716577540106952","34","4","34","-0.001118883387662084","Microstromatales_fam_Incertae_sedis","Pseudomicrostroma","3","false","Fungi","298","Cluster 1","Clustered","7.8047619047619055","298","0","42.705882352941174","Microstromatales","298","31","0","Basidiomycota","34","5.022391495417063E-4","1","true","0","298","9149","0"
"268.0","2531d4fe544b32d7f0da1bdc3e99b794","267","3.696969696969697","77.65833353141636","0.26828032923817335","1.6908245475507444","-99.0","Dothideomycetes","40.15000000000002","0.27049180327868855","0.23311184939091917","43","6","43","-1.840713918616576E-11","Pleosporaceae","Alternaria","23","false","Fungi","267","Cluster 2","Clustered","10.299145299145298","267","0","44.0","Pleosporales","267","20","0","Ascomycota","43","4.973021359126739E-4","1","true","0","267","67439","0"
"270.0","255cd63bae1a39706c8df67ceaf77076","269","4.585858585858586","9.835757278148582","0.042132268363956664","0.7597174477931881","-99.0","Sordariomycetes","24.666666666666654","0.21806167400881057","0.2463768115942029","24","6","24","9.133157457862782E-11","Nectriaceae","Fusarium","21","false","Fungi","269","Cluster 5","Clustered","5.158102766798419","269","0","47.5","Hypocreales","269","3","0","Ascomycota","24","4.935022207599937E-4","1","true","0","269","3924","0"
"451.0","7baf1da6a12fe63cbac7693c39d9f2a0","450","2.2323232323232323","28.669171136882195","0.08392701262951037","0.5901861497256014","-99.0","Dothideomycetes","60.05000000000002","0.4479638009049774","0.2026578073089701","43","5","43","0.0014918501245649461","Botryosphaeriaceae","Neofusicoccum","6","false","Fungi","450","Cluster 1","Clustered","8.882758620689655","450","0","42.55813953488372","Botryosphaeriales","450","37","0","Ascomycota","43","5.022727843491798E-4","1","true","0","450","14198","0"
"625.0","bf1dc9e2c3cdef39afb06cfa713b39ee","624","1.0","3.7623376623376625","0.012304260280556319","0.14656365835580415","-1.0","Dothideomycetes","1.0","1.0","0.16666666666666666","30","1","30","-7.385304715869233E-11","Phaeosphaeriaceae","Phaeosphaeriaceae","29","false","Fungi","624","Cluster 8","Clustered","4.259740259740259","624","0","39.43333333333333","Pleosporales","624","1","0","Ascomycota","30","4.878048780487805E-4","1","true","0","624","1300","0"
"266.0","2512bf3241ea66476564b868b2c4db87","265","2.9494949494949494","117.43524475922142","0.37026547300736806","3.361915136734742","-99.0","Sordariomycetes","49.65000000000002","0.339041095890411","0.22546230440967283","38","6","38","-0.004475557147967517","Sordariomycetes_fam_Incertae_sedis","Pleurophragmium","11","false","Fungi","265","Cluster 1","Clustered","7.979310344827586","265","0","44.76315789473684","Sordariomycetes_ord_Incertae_sedis","265","27","0","Ascomycota","38","4.996627276588301E-4","1","true","0","265","98978","0"
"219.0","14ac4780d7aa37c3677952c7417ecc5c","218","2.292929292929293","251.07089281708156","0.8097905035702795","3.5774834186161564","-99.0","Cystobasidiomycetes","60.25000000000002","0.43612334801762115","0.18816326530612246","50","5","50","-0.0029837069236217715","Erythrobasidiaceae","Erythrobasidium","11","false","Fungi","218","Cluster 2","Clustered","10.341880341880342","218","0","40.54","Erythrobasidiales","218","39","0","Basidiomycota","50","5.023232450081626E-4","1","true","0","218","217208","0"
"407.0","64baab047eb4a6461508f190f08d38b3","406","1.7326732673267327","7.100973815996696","0.019753718208040043","0.11989490194979566","-101.0","Sordariomycetes","70.66666666666667","0.5771428571428572","0.22296099290780141","48","4","48","-0.0022377779492519637","Nectriaceae","Fusarium","2","false","Fungi","406","Cluster 2","Seed","11.365530303030303","406","0","43.645833333333336","Hypocreales","406","46","0","Ascomycota","48","5.049654940245747E-4","1","true","0","406","3475","0"
"434.0","73f54dd315262f59b0c481e410d19eff","433","3.6464646464646466","9.496166632971082","0.037513949273662466","0.3986456843499568","-99.0","Dothideomycetes","35.43333333333333","0.2742382271468144","0.2439516129032258","32","6","32","6.338226425362444E-11","Aureobasidiaceae","Aureobasidium","24","false","Fungi","433","Cluster 3","Clustered","6.76923076923077","433","0","46.4375","Dothideales","433","8","0","Ascomycota","32","4.961383895347878E-4","1","true","0","433","15312","0"
"442.0","775e6312d32f1da6c4da9f6568dd604c","441","3.323232323232323","66.30195261824377","0.22849275788451706","1.50169637549031","-99.0","Agaricomycetes","45.68333333333332","0.3009118541033435","0.21602787456445993","42","6","42","1.0578643789587632E-10","Pleurotaceae","Hohenbuehelia","18","false","Fungi","441","Cluster 1","Clustered","8.299242424242424","441","0","44.523809523809526","Agaricales","441","24","0","Basidiomycota","42","4.986743573334222E-4","1","true","0","441","60510","0"
"291.0","317a8e520afe8f338b68fa59167ff279","290","3.0303030303030303","106.21721966123886","0.33813485708860275","4.341352269141229","-99.0","Pucciniomycetes","46.30000000000001","0.33","0.2021505376344086","31","6","31","0.0","Melampsoraceae","Melampsora","12","false","Fungi","290","Cluster 3","Clustered","7.076023391812866","290","0","44.12903225806452","Pucciniales","290","19","0","Basidiomycota","31","4.98827754776276E-4","1","true","0","290","107235","0"
"641.0","c32883cdc2a35f6ab331e606a9d414a4","634","1.9393939393939394","34.095199811134755","0.15519048564614346","0.441967730699574","-99.0","Dothideomycetes","66.48333333333336","0.515625","0.17271407837445574","53","5","53","0.0014918508982708393","Neodevriesiaceae","Neodevriesia","8","false","Fungi","634","Cluster 1","Clustered","8.467741935483872","634","0","40.37735849056604","Capnodiales","634","45","0","Ascomycota","53","5.03901033836954E-4","2","true","0","634","30365","0"
